date,open,high,low,close,Volume ETH,Volume USDT,tradecount
2018-04-10 10-AM,398.19,398.19,392.85,394.26,3563.75,1406431.96,NULL
2018-04-10 09-AM,396,398.9,394.66,398.19,4189.08,1659993.86,NULL
2018-04-10 08-AM,396.09,396.9,393.5,396,3008.79,1189761.18,NULL
2018-04-10 07-AM,394.87,397.99,393.5,396.09,2435.17,965221.69,NULL
2018-04-10 06-AM,400.51,402.3,394.3,394.87,3594.24,1430212.73,NULL
2018-04-10 05-AM,400.99,401.97,398.8,400.51,3842.32,1537296.61,NULL
2018-04-10 04-AM,400.87,404.07,399.4,400.99,4736.54,1899168.47,NULL
2018-04-10 03-AM,397.26,400.87,397.03,400.87,1872.39,747060.97,NULL
2018-04-10 02-AM,396.96,399.48,396.93,397.26,1761.57,701408.48,NULL
2018-04-10 01-AM,398.22,398.52,395,396.96,1744.94,691758.22,NULL
2018-04-10 12-AM,399.44,400.5,397.02,398.22,2413.72,962461.24,NULL
2018-04-09 11-PM,393,399.69,393,399.44,2817.88,1119303.94,NULL
2018-04-09 10-PM,395.27,395.5,392.1,393,2105.97,830024.52,NULL
2018-04-09 09-PM,391,396.9,390.17,395.27,2367.62,933250.32,NULL
2018-04-09 08-PM,393.98,394.5,389.2,391,5966.64,2336008.41,NULL
2018-04-09 07-PM,400.4,401.23,392.35,393.98,4837.28,1917709.74,NULL
2018-04-09 06-PM,399.15,403.66,398.22,400.4,2495.41,1001210.9,NULL
2018-04-09 05-PM,396.42,399.5,396,399.15,1783.3,709384.89,NULL
2018-04-09 04-PM,397.06,398.27,395.1,396.42,2309.29,916419.5,NULL
2018-04-09 03-PM,393.5,399.12,393.28,396.96,5510.81,2180906.14,NULL
2018-04-09 02-PM,392.88,393.5,387.1,393.5,5944.65,2320414.95,NULL
2018-04-09 01-PM,394.75,396.8,392,392.88,3843.45,1516537.59,NULL
2018-04-09 12-PM,395.69,399.37,391.65,394.75,6672.15,2640525.58,NULL
2018-04-09 11-AM,402.7,402.7,394,395.69,12324.37,4905519.16,NULL
2018-04-09 10-AM,420.01,420.98,402.6,402.7,19093.92,7818591.35,NULL
2018-04-09 09-AM,429.66,431.99,418,420.01,11754.29,4977825.75,NULL
2018-04-09 08-AM,418.81,430,418.81,429.66,10018.01,4249198.88,NULL
2018-04-09 07-AM,411.98,419,411.59,418.81,6925.49,2879377.57,NULL
2018-04-09 06-AM,412.77,413.9,409.26,411.98,3998.29,1645954.21,NULL
2018-04-09 05-AM,411.22,413.63,409.36,412.77,2835.25,1167694.03,NULL
2018-04-09 04-AM,411.82,413.62,407.51,411.22,4332.36,1779671.88,NULL
2018-04-09 03-AM,408.4,411.97,404.05,411.82,5484.92,2234480.24,NULL
2018-04-09 02-AM,410.92,413.9,407.68,408.4,5618.27,2312233.1,NULL
2018-04-09 01-AM,407.8,413,407.19,410.92,7215.89,2963014.14,NULL
2018-04-09 12-AM,400.4,409.77,400.29,407.8,7273.97,2954041.73,NULL
2018-04-08 11-PM,400.08,401.41,398.98,400.4,1510.26,604212.52,NULL
2018-04-08 10-PM,398.22,402.05,398.1,400.08,2208.11,884445.73,NULL
2018-04-08 09-PM,397.2,398.7,396,398.22,1082.62,430474.67,NULL
2018-04-08 08-PM,399.39,399.78,395.96,397.2,1207.09,480287.79,NULL
2018-04-08 07-PM,398.4,399.78,397.5,399.39,1320.64,526540.35,NULL
2018-04-08 06-PM,396.9,399,395,398.4,1680.91,668116.79,NULL
2018-04-08 05-PM,397.25,398.76,394.5,396.9,3225.25,1279852.39,NULL
2018-04-08 04-PM,401,401.46,396.5,397.25,3565.13,1419762.55,NULL
2018-04-08 03-PM,397.3,403.4,397.15,401,3853.69,1546111.54,NULL
2018-04-08 02-PM,400.9,401.5,397.03,397.3,3169.61,1266496.6,NULL
2018-04-08 01-PM,402.85,404.05,399.19,400.9,4141.71,1660337.48,NULL
2018-04-08 12-PM,400.58,403.99,398.51,402.85,4606.75,1850341.73,NULL
2018-04-08 11-AM,392.83,400.58,391.56,400.58,4694.08,1859938.02,NULL
2018-04-08 10-AM,393.43,394.14,392.13,392.83,1748.33,687809.62,NULL
2018-04-08 09-AM,391.26,394.95,391.1,393.43,2038.71,800788.14,NULL
2018-04-08 08-AM,389.69,393,389.55,391.26,1394.43,545584.12,NULL
2018-04-08 07-AM,387.44,391.11,386.81,389.69,1418.46,552470.99,NULL
2018-04-08 06-AM,388.66,389.41,385.75,387.44,1183.54,459065.02,NULL
2018-04-08 05-AM,389.92,393.94,386.69,388.66,3102.06,1211009.1,NULL
2018-04-08 04-AM,389.42,391.38,388.11,389.92,1157.29,451122.11,NULL
2018-04-08 03-AM,386.08,389.44,385.78,389.42,1503.38,581842.81,NULL
2018-04-08 02-AM,386.07,387,384.09,386.08,1652.33,637380.94,NULL
2018-04-08 01-AM,387.44,388.44,384,386.07,1757.96,678380.34,NULL
2018-04-08 12-AM,384.51,389.81,384.1,387.44,1750.52,677635.21,NULL
2018-04-07 11-PM,385.42,386,382.63,384.51,2335.38,896842.85,NULL
2018-04-07 10-PM,390.65,391.99,383.97,385.42,1826.6,708399.23,NULL
2018-04-07 09-PM,391.68,393,389,390.65,1487.9,581065.49,NULL
2018-04-07 08-PM,389.07,393.95,388.11,391.68,2409.87,943188.83,NULL
2018-04-07 07-PM,388.08,389.82,386.45,389.07,1845.55,716848.06,NULL
2018-04-07 06-PM,390.64,392.03,386,388.08,2155.18,838762.26,NULL
2018-04-07 05-PM,391.6,392.99,389.22,390.64,3726.24,1456464.97,NULL
2018-04-07 04-PM,388.05,394.75,386.02,391.6,8104.81,3172492.48,NULL
2018-04-07 03-PM,381.12,388.55,380.43,388.05,6183.32,2383174.06,NULL
2018-04-07 02-PM,380.14,382.4,379.82,381.12,1685.31,642247.35,NULL
2018-04-07 01-PM,383.55,384.31,375.5,380.14,3713.26,1410192.68,NULL
2018-04-07 12-PM,381.76,384,381.73,383.55,1529.93,585675.87,NULL
2018-04-07 11-AM,381.56,382.5,380.75,381.76,1299.31,496046.33,NULL
2018-04-07 10-AM,381.32,382.58,380.31,381.56,1665.6,635588.46,NULL
2018-04-07 09-AM,383.5,383.5,380.33,381.32,2328.69,888457.61,NULL
2018-04-07 08-AM,382.05,385.27,381.79,383.5,4145.32,1592316.62,NULL
2018-04-07 07-AM,382.17,382.61,380.1,382.05,2140.83,817518.46,NULL
2018-04-07 06-AM,380.76,382.72,380.76,382.17,1768.94,675594.97,NULL
2018-04-07 05-AM,380.5,382.2,379.47,380.76,2578.47,981879.56,NULL
2018-04-07 04-AM,381.5,381.99,379.45,380.5,1900.25,722996.53,NULL
2018-04-07 03-AM,378.22,382.53,378,381.5,2715.82,1032428.31,NULL
2018-04-07 02-AM,378.35,381.79,376.55,378.22,2984.98,1130497.2,NULL
2018-04-07 01-AM,370.2,382,370.2,378.35,6381.24,2409800.18,NULL
2018-04-07 12-AM,368.89,370.22,368.28,370.2,1589.84,586905.55,NULL
2018-04-06 11-PM,365.32,369.3,365.04,368.89,1739.93,640366.84,NULL
2018-04-06 10-PM,369.45,369.89,365.25,365.32,1206.39,444143,NULL
2018-04-06 09-PM,369.32,370,368.41,369.45,696.93,257338.19,NULL
2018-04-06 08-PM,370.3,370.61,368,369.32,1364.59,503542.16,NULL
2018-04-06 07-PM,369.26,370.49,366.76,370.3,1548.05,571645.76,NULL
2018-04-06 06-PM,368.7,371.68,364.7,369.26,2903.75,1072500.4,NULL
2018-04-06 05-PM,367.8,369.48,366.3,368.7,1975.55,726606.09,NULL
2018-04-06 04-PM,366.24,369.49,366.03,367.8,3089.54,1136222.25,NULL
2018-04-06 03-PM,366.17,367.26,364.66,366.24,2113.04,773493.67,NULL
2018-04-06 02-PM,368.47,369,366,366.17,1691.74,621836.09,NULL
2018-04-06 01-PM,367.82,369,365.01,368.47,2361.98,866402.43,NULL
2018-04-06 12-PM,368.53,368.8,365.14,367.82,2486.51,912437.54,NULL
2018-04-06 11-AM,362.64,371.77,362.61,368.53,4763.13,1752879.43,NULL
2018-04-06 10-AM,370.2,370.49,362.54,362.64,2650.77,972051.83,NULL
2018-04-06 09-AM,370.4,370.9,367.89,370.2,1835.29,678149.97,NULL
2018-04-06 08-AM,368.23,371.53,367,370.4,5261.36,1942556.32,NULL
2018-04-06 07-AM,368,370,365.5,368.23,4451.2,1635466.75,NULL
2018-04-06 06-AM,376.41,377.25,365.7,368,10217.77,3778002.89,NULL
2018-04-06 05-AM,378.44,382.04,376.25,376.41,2749.43,1041644.51,NULL
2018-04-06 04-AM,378.04,381.09,375.6,378.44,3918.47,1480430.63,NULL
2018-04-06 03-AM,379.46,380.42,376.01,378.04,3056.37,1154843.25,NULL
2018-04-06 02-AM,380.88,381.7,377.3,379.46,3425.9,1299652.73,NULL
2018-04-06 01-AM,383.18,385.5,379.27,380.88,3025.23,1154355.96,NULL
2018-04-06 12-AM,381.22,385.91,380.85,383.18,2338.97,897482.73,NULL
2018-04-05 11-PM,382.92,385,380.82,381.49,3341.66,1279642.64,NULL
2018-04-05 10-PM,375.3,383.96,375.3,382.92,3443.36,1308978.05,NULL
2018-04-05 09-PM,377.66,378.35,374.05,375.3,2652.32,996990.39,NULL
2018-04-05 08-PM,376.11,378.66,375.34,377.66,2640.35,995217.09,NULL
2018-04-05 07-PM,375.22,378.7,374.41,376.11,2486.14,935612.74,NULL
2018-04-05 06-PM,374.22,378,373.32,375.22,4669.58,1751899.55,NULL
2018-04-05 05-PM,375.2,379.64,373.55,374.22,4146.89,1559515.54,NULL
2018-04-05 04-PM,377.79,380.25,373.9,375.2,5097.62,1919850.99,NULL
2018-04-05 03-PM,379.63,381.22,376,377.79,5111.31,1933651.12,NULL
2018-04-05 02-PM,383.39,387.03,378.79,379.63,6478.96,2485732.48,NULL
2018-04-05 01-PM,374.8,383.5,371.54,383.39,7540.38,2847019.04,NULL
2018-04-05 12-PM,379.76,380.03,371.47,374.8,7233.46,2712033.85,NULL
2018-04-05 11-AM,380,382.69,378.35,379.76,2887.02,1098267.95,NULL
2018-04-05 10-AM,382.07,382.07,377,380,4136.6,1571242.84,NULL
2018-04-05 09-AM,381.98,384.32,380.37,382.07,3346.09,1280136.05,NULL
2018-04-05 08-AM,379.25,383.5,377.63,381.98,6383.01,2433551.76,NULL
2018-04-05 07-AM,377.5,380.87,375,379.25,4464.9,1689355.83,NULL
2018-04-05 06-AM,382.6,383.68,375.9,377.5,4514.93,1711023.56,NULL
2018-04-05 05-AM,379.68,383.03,377.24,382.6,4685.58,1783438.25,NULL
2018-04-05 04-AM,379,384,376.84,379.68,7917.28,3010343.22,NULL
2018-04-05 03-AM,370.37,380,368.5,379,4582.41,1711855.14,NULL
2018-04-05 02-AM,368.12,371.9,366.76,370.37,4738.11,1749063.85,NULL
2018-04-05 01-AM,372.81,373.63,365.61,368.12,7604.27,2804548.64,NULL
2018-04-05 12-AM,378.16,379.41,371.2,372.81,3987.8,1498390.43,NULL
2018-04-04 11-PM,376.2,381.2,374.04,378.16,2771.16,1046083.59,NULL
2018-04-04 10-PM,378.07,379.2,373.34,376.2,3620.19,1362531.18,NULL
2018-04-04 09-PM,380.74,382.05,375.05,378.07,2594.04,982279.64,NULL
2018-04-04 08-PM,381.08,385.33,380.27,380.74,4704.74,1802002.04,NULL
2018-04-04 07-PM,379.31,383.79,375.06,381.08,5920.85,2246133.26,NULL
2018-04-04 06-PM,378.37,381,373.02,379.31,6030.15,2272840.02,NULL
2018-04-04 05-PM,379,380.34,375.8,378.37,3802.5,1439056.63,NULL
2018-04-04 04-PM,371.1,381.43,371.01,379,6782.54,2551325.75,NULL
2018-04-04 03-PM,374.14,377.17,370,371.1,7388.76,2766083.03,NULL
2018-04-04 02-PM,385.69,385.8,372.12,374.14,11824.54,4451412.67,NULL
2018-04-04 01-PM,385.39,388,384.79,385.69,4552.08,1758264.15,NULL
2018-04-04 12-PM,384.88,386.38,381.1,385.39,5391.07,2072174.39,NULL
2018-04-04 11-AM,381.15,385.96,380.15,384.88,5695.49,2182122.88,NULL
2018-04-04 10-AM,389.83,391.46,380.61,381.15,10917.2,4217932.29,NULL
2018-04-04 09-AM,402.89,403,387,389.52,13435.71,5287326.05,NULL
2018-04-04 08-AM,403.13,404.95,401,402.89,2348.52,946423.04,NULL
2018-04-04 07-AM,404.8,407.24,402.62,403.13,3260.13,1321616.25,NULL
2018-04-04 06-AM,403.48,406.3,402.42,404.8,2164.48,875541.11,NULL
2018-04-04 05-AM,401.49,406.15,401,403.48,3314.07,1340680.85,NULL
2018-04-04 04-AM,402.08,402.49,398.65,401.49,4425.04,1771811.01,NULL
2018-04-04 03-AM,400.73,405.8,400,402.08,3828.9,1543233.92,NULL
2018-04-04 02-AM,405.39,405.79,397.81,400.73,7187.64,2885922.81,NULL
2018-04-04 01-AM,415.75,416,404.01,405.39,8037,3282640.81,NULL
2018-04-04 12-AM,415.01,416.5,412,415.75,3224.16,1335503.75,NULL
2018-04-03 11-PM,412.48,415.97,410.73,415.01,3704.94,1535348.08,NULL
2018-04-03 10-PM,415.19,415.75,410,412.48,4732.23,1952471.52,NULL
2018-04-03 09-PM,413.8,416.07,410.05,415.19,4850.15,2004550.2,NULL
2018-04-03 08-PM,413.13,418,411.15,413.8,5490.49,2276683.72,NULL
2018-04-03 07-PM,410.5,419.08,408.89,413.13,10054.63,4168577.69,NULL
2018-04-03 06-PM,407,412,405.4,410.54,8282.33,3390035.55,NULL
2018-04-03 05-PM,405.31,407,403.44,407,3551.9,1438938.31,NULL
2018-04-03 04-PM,403.7,406.98,402.53,405.31,4736.13,1918331.65,NULL
2018-04-03 03-PM,402.25,405.99,401.96,403.7,4240.09,1712140.4,NULL
2018-04-03 02-PM,402.19,403.11,397.6,402.25,5421.78,2172143.04,NULL
2018-04-03 01-PM,402.69,406.49,400.53,402.19,5824.28,2353484.57,NULL
2018-04-03 12-PM,397.52,404.74,397.19,402.69,5158.21,2072609.3,NULL
2018-04-03 11-AM,397.92,399.78,395.5,397.52,3239.4,1288967.07,NULL
2018-04-03 10-AM,401.46,404.74,395.56,397.92,6678.98,2672268.86,NULL
2018-04-03 09-AM,398.42,402.99,396.56,401.4,4399.25,1760258.14,NULL
2018-04-03 08-AM,400.85,402,397.5,398.42,5811.36,2323198.06,NULL
2018-04-03 07-AM,396.32,402.5,395.6,400.85,6395.9,2552029.88,NULL
2018-04-03 06-AM,395.11,396.99,393.96,396.32,3710.6,1467876.73,NULL
2018-04-03 05-AM,397.61,398.74,391.77,395.11,7132.29,2817632.12,NULL
2018-04-03 04-AM,390.92,398.7,390.61,397.61,9186,3631792.85,NULL
2018-04-03 03-AM,389.05,391.5,387.11,390.92,7768.36,3028312.85,NULL
2018-04-03 02-AM,380.99,389.74,380.13,389.05,4448.15,1709848.93,NULL
2018-04-03 01-AM,382.19,383.3,380.16,380.99,2717.73,1038762.78,NULL
2018-04-03 12-AM,385.05,387.89,381.55,382.19,3831.65,1475286.36,NULL
2018-04-02 11-PM,383.1,385.43,375,385.05,4865.85,1860102.77,NULL
2018-04-02 10-PM,380.99,385.45,380.57,383.1,2861.27,1095228.54,NULL
2018-04-02 09-PM,378.8,382.91,377.73,380.99,2964.18,1127754.88,NULL
2018-04-02 08-PM,382.12,382.91,376.01,378.8,4993.12,1891125.13,NULL
2018-04-02 07-PM,383.84,386.4,380.58,382.12,3287.69,1259936.88,NULL
2018-04-02 06-PM,384.01,386.23,382.34,383.84,3569.62,1370296.77,NULL
2018-04-02 05-PM,387,387,382.74,384.01,4215.15,1620444.89,NULL
2018-04-02 04-PM,389.51,390.78,385.33,387,4528.6,1755119.6,NULL
2018-04-02 03-PM,384.25,391.89,384.02,389.51,4608.86,1788908.89,NULL
2018-04-02 02-PM,389.85,390,380.54,384.25,5950.82,2287267.1,NULL
2018-04-02 01-PM,387,391.08,386.89,389.85,3995.77,1555381.99,NULL
2018-04-02 12-PM,391.79,392,385.11,387,4384.8,1700521.68,NULL
2018-04-02 11-AM,391.58,394.87,390.01,391.79,5215.47,2048018.01,NULL
2018-04-02 10-AM,391.74,392.8,387.63,391.58,4870.49,1901922.09,NULL
2018-04-02 09-AM,391.67,392.5,390.19,391.74,3893.9,1525403.87,NULL
2018-04-02 08-AM,388.95,392.2,387.2,391.67,4644.64,1808441.36,NULL
2018-04-02 07-AM,380.51,391,380.17,388.95,7639.66,2952256.08,NULL
2018-04-02 06-AM,381.82,385,380.51,380.51,2767.01,1059729.96,NULL
2018-04-02 05-AM,379.59,384.11,376.53,381.82,3297.52,1256780.38,NULL
2018-04-02 04-AM,383,384.99,377.4,379.59,4245.78,1618333.54,NULL
2018-04-02 03-AM,382.68,384.98,381.3,383,4493.33,1721045.12,NULL
2018-04-02 02-AM,379.72,382.77,378.51,382.68,6545.8,2494557.63,NULL
2018-04-02 01-AM,383.56,385.89,378,379.72,4292.09,1642971.56,NULL
2018-04-02 12-AM,378.58,386.58,375.05,383.56,6436.47,2454437.93,NULL
2018-04-01 11-PM,376.73,380.74,375.15,378.58,2661.96,1005314.24,NULL
2018-04-01 10-PM,377.92,379.21,374.87,376.73,2956.23,1114555.15,NULL
2018-04-01 09-PM,382.01,382.99,375.77,377.92,3234.98,1227818.69,NULL
2018-04-01 08-PM,383.43,386.63,377.56,382.01,4847.36,1854071.92,NULL
2018-04-01 07-PM,379.12,388,378.84,383.43,7127.62,2738902.08,NULL
2018-04-01 06-PM,379.54,382.99,376.08,379.12,6674.33,2533670.06,NULL
2018-04-01 05-PM,374.84,381.78,373.02,379.54,8739.52,3304669.88,NULL
2018-04-01 04-PM,360.4,381.63,358.89,374.84,20067.85,7512215.45,NULL
2018-04-01 03-PM,363.48,366.6,360.01,360.51,7221.28,2619815.87,NULL
2018-04-01 02-PM,367.53,367.54,356.9,363.48,18074.25,6540930.73,NULL
2018-04-01 01-PM,375.51,375.53,366,367.53,9981.24,3682072.29,NULL
2018-04-01 12-PM,374.65,377.72,374,375.61,3245.37,1218981.24,NULL
2018-04-01 11-AM,378,378.25,373.45,374.65,3699.16,1388969.63,NULL
2018-04-01 10-AM,382.14,383,375.84,378,4330.01,1637792.66,NULL
2018-04-01 09-AM,377.52,383,371.7,382.14,6973.68,2619908.29,NULL
2018-04-01 08-AM,377.29,379.89,374.9,377.52,5940.82,2241811.98,NULL
2018-04-01 07-AM,385.78,386.33,374.01,377.29,8944.99,3386174.67,NULL
2018-04-01 06-AM,394.24,394.5,385.3,385.78,5676.84,2205101.91,NULL
2018-04-01 05-AM,393.62,395,393,394.24,1422.78,560529.47,NULL
2018-04-01 04-AM,392.81,395.19,392.8,393.62,1678.71,661199.39,NULL
2018-04-01 03-AM,393.17,395.49,392.01,392.81,1624.42,639420.5,NULL
2018-04-01 02-AM,396.66,397.13,391.78,393.17,2649.59,1045778.47,NULL
2018-04-01 01-AM,395.2,398.7,394,396.66,1735.1,688506.95,NULL
2018-04-01 12-AM,393.92,399.91,393,395.2,3098.29,1230343.59,NULL
2018-03-31 11-PM,395.65,396.6,391.78,393.92,2647.28,1043310.25,NULL
2018-03-31 10-PM,393.76,399.68,392.85,395.65,3537.89,1398288,NULL
2018-03-31 09-PM,392.88,394.84,389.65,393.76,5200.99,2040981.84,NULL
2018-03-31 08-PM,398.73,398.99,390.01,392.88,6042.01,2376836.29,NULL
2018-03-31 07-PM,399,401.28,395.29,398.73,4864.61,1935820.11,NULL
2018-03-31 06-PM,404.21,404.68,398.1,399,4432.94,1778908.63,NULL
2018-03-31 05-PM,407.33,408.05,400,404.21,5097.5,2053560.37,NULL
2018-03-31 04-PM,402.46,409.7,402.18,407.33,6400.05,2604498.89,NULL
2018-03-31 03-PM,403.35,403.57,400,402.46,3451.91,1387932.07,NULL
2018-03-31 02-PM,399.57,403.58,395.5,403.35,4676.12,1868101.3,NULL
2018-03-31 01-PM,406.4,410,398.98,399.57,8972.27,3617267.33,NULL
2018-03-31 12-PM,402.09,409.99,399.72,406.4,8184.59,3314120.25,NULL
2018-03-31 11-AM,403.21,405.58,399,402.09,5659.88,2280243.77,NULL
2018-03-31 10-AM,401.01,409.7,396.62,403.21,9883.43,3986995.68,NULL
2018-03-31 09-AM,394.43,403,393.8,401.01,5617.46,2239500.44,NULL
2018-03-31 08-AM,392.06,400,391.36,394.43,4893.05,1938964.6,NULL
2018-03-31 07-AM,391,394.49,388.52,392.06,6165.48,2413750.33,NULL
2018-03-31 06-AM,399,399.59,390,391,7847.44,3100659.7,NULL
2018-03-31 05-AM,409,409.23,394,399,8327.39,3338589.83,NULL
2018-03-31 04-AM,405.83,412,403.72,409,5341.99,2183421.65,NULL
2018-03-31 03-AM,412.8,412.85,404.48,405.83,6893.97,2811021.61,NULL
2018-03-31 02-AM,413.63,419.4,407.5,412.8,11731.56,4835599.84,NULL
2018-03-31 01-AM,402.99,417,400.02,413.63,11656.04,4764762.32,NULL
2018-03-31 12-AM,392.43,405,392.14,402.99,10468.64,4193853.75,NULL
2018-03-30 11-PM,385.97,395,384.4,392.43,5551.86,2171754.29,NULL
2018-03-30 10-PM,394.4,395.17,385,385.97,7216.72,2817221.4,NULL
2018-03-30 09-PM,385.24,395.67,384.58,394.4,6126.66,2389946.71,NULL
2018-03-30 08-PM,381.3,388.2,377.4,385.24,7564.35,2896132.56,NULL
2018-03-30 07-PM,377.41,384,375.24,381.3,8036.75,3048871.25,NULL
2018-03-30 06-PM,376.21,378.5,373,377.41,6183.61,2323180.21,NULL
2018-03-30 05-PM,375.52,378.57,370.72,376.21,9577.34,3584707.76,NULL
2018-03-30 04-PM,382.5,387.3,370,375.52,15370.25,5798442.1,NULL
2018-03-30 03-PM,377.94,384.2,371,382.8,15031.77,5645910.57,NULL
2018-03-30 02-PM,387.72,389.26,376.8,377.94,8124.76,3113953.62,NULL
2018-03-30 01-PM,394.31,396.7,386,387.72,6091.16,2381204.73,NULL
2018-03-30 12-PM,391.4,395.32,386.25,394.31,6052.88,2364804.78,NULL
2018-03-30 11-AM,387.71,393.88,386,391.4,7724.45,3009732.76,NULL
2018-03-30 10-AM,393.89,401,386,387.71,8787.07,3463619.63,NULL
2018-03-30 09-AM,398.19,404.77,393.21,393.89,7970.52,3181654.89,NULL
2018-03-30 08-AM,405.64,412.04,397,398.19,13368.4,5435132.77,NULL
2018-03-30 07-AM,392.32,409.87,385.46,405.64,15163.34,6048501.2,NULL
2018-03-30 06-AM,394,402.89,386,392.32,16709.54,6598811.79,NULL
2018-03-30 05-AM,369.98,401.53,369.33,394,20835.69,8031694.19,NULL
2018-03-30 04-AM,377.19,378.19,366,370.66,11991.01,4439372.09,NULL
2018-03-30 03-AM,375.21,380.7,373,377.16,7816.02,2946626.99,NULL
2018-03-30 02-AM,381.5,385.5,370.72,375.21,12785.88,4834287.77,NULL
2018-03-30 01-AM,373.16,382.99,366.03,381.5,24904.59,9319729.86,NULL
2018-03-30 12-AM,384,387.7,371.9,373.16,22100.84,8342745.98,NULL
2018-03-29 11-PM,390.52,394.64,383.03,384,9736.02,3771961.52,NULL
2018-03-29 10-PM,386.24,402.73,383.34,390.52,16940.66,6657350.98,NULL
2018-03-29 09-PM,385.86,400.68,380,386.24,22627.22,8786616.28,NULL
2018-03-29 08-PM,399.5,403.31,385.22,385.86,13194.5,5198819.89,NULL
2018-03-29 07-PM,406.52,409.27,399,399.5,4755.99,1920457.47,NULL
2018-03-29 06-PM,406.5,408.97,403.62,406.52,3438.54,1396032.76,NULL
2018-03-29 05-PM,413.66,415,404,406.5,6299.23,2586219.62,NULL
2018-03-29 04-PM,406.65,418.68,406.62,413.66,15215.46,6278603.26,NULL
2018-03-29 03-PM,403.29,407,399.55,406.65,8192.7,3307035.6,NULL
2018-03-29 02-PM,405.52,408.8,396.11,403.29,20501,8227435.25,NULL
2018-03-29 01-PM,407.37,410.25,404.13,405.52,5938.1,2418282.55,NULL
2018-03-29 12-PM,408.41,415,406,407.37,6793.33,2783736.47,NULL
2018-03-29 11-AM,409.78,411.42,405.12,408.41,7123.69,2904209.6,NULL
2018-03-29 10-AM,411.59,415,406.21,409.78,7802.77,3199584.08,NULL
2018-03-29 09-AM,416.96,420.59,409,411.59,5564.62,2304113.83,NULL
2018-03-29 08-AM,414.46,421,409,416.96,9660.79,4000338.23,NULL
2018-03-29 07-AM,420.96,421.35,412.44,414.24,6254.84,2600751.69,NULL
2018-03-29 06-AM,419.34,422.15,415.71,420.96,7545.52,3165964.52,NULL
2018-03-29 05-AM,420.72,429.49,417.12,419.34,7841.21,3312467.88,NULL
2018-03-29 04-AM,440.87,440.87,419.86,420.72,15328.49,6559049.47,NULL
2018-03-29 03-AM,444.6,444.6,440.16,440.87,2819.24,1245998.33,NULL
2018-03-29 02-AM,443.65,445.35,442.1,444.6,2834.66,1257810.77,NULL
2018-03-29 01-AM,447.65,449.43,443,443.65,2703.24,1206330.92,NULL
2018-03-29 12-AM,446.67,447.65,444.46,447.65,1371.49,612088.25,NULL
2018-03-28 11-PM,446.26,448.76,443.75,446.67,2864.72,1278939.88,NULL
2018-03-28 10-PM,443.35,451.76,443.03,446.26,3253.78,1459283.63,NULL
2018-03-28 09-PM,446.45,447.97,442.05,443.35,2330.58,1035712.48,NULL
2018-03-28 08-PM,446.51,449.05,445.01,446.45,1326.62,593055.76,NULL
2018-03-28 07-PM,449.91,449.93,445.55,446.51,1835.61,822168.16,NULL
2018-03-28 06-PM,448.82,452.36,445.9,449.91,1912.44,857807.24,NULL
2018-03-28 05-PM,447.4,450.33,445.03,448.82,3182.95,1426714.65,NULL
2018-03-28 04-PM,446.34,450.42,445.46,447.4,2647.11,1185307.05,NULL
2018-03-28 03-PM,448.74,451.73,444.87,446.34,4614.26,2068186.96,NULL
2018-03-28 02-PM,460.24,461.39,448,448.74,7047.55,3183922.99,NULL
2018-03-28 01-PM,456.05,460.99,455.51,460.24,2501.9,1145708.87,NULL
2018-03-28 12-PM,460.55,462.55,453.5,456.05,3744.16,1713295.73,NULL
2018-03-28 11-AM,460.4,466,458.4,460.55,4104.99,1897892.29,NULL
2018-03-28 10-AM,464,465,458.81,460.4,4086.69,1885642.65,NULL
2018-03-28 09-AM,453.29,464.54,452.8,464,5234.62,2409223.14,NULL
2018-03-28 08-AM,452.5,454.53,448,453.29,3735.28,1685322.89,NULL
2018-03-28 07-AM,455.89,460.3,451.47,452.5,3844.09,1754434.57,NULL
2018-03-28 06-AM,448.5,456,448.12,455.89,3595.06,1625867.13,NULL
2018-03-28 05-AM,447.4,449.36,445.56,448.5,1649.82,738945.94,NULL
2018-03-28 04-AM,450,450.07,446.1,447.4,3063.98,1373483.59,NULL
2018-03-28 03-AM,446,451.3,445.2,450,4285.91,1919809.25,NULL
2018-03-28 02-AM,447,448.49,440.14,446,4236.24,1884330.72,NULL
2018-03-28 01-AM,442,448.37,440.2,447,5011.22,2226081.26,NULL
2018-03-28 12-AM,448.5,450.19,441.11,442,5872.36,2612468.37,NULL
2018-03-27 11-PM,459.2,459.99,446,448.5,4844.54,2184622.48,NULL
2018-03-27 10-PM,460,460.96,455.62,459.2,2616.76,1199083.05,NULL
2018-03-27 09-PM,459.98,462.25,455.59,460,2544.36,1168020.03,NULL
2018-03-27 08-PM,457,463.07,454.45,459.98,3073.51,1407685.21,NULL
2018-03-27 07-PM,454.9,460.25,452.5,457,2530.35,1154666.26,NULL
2018-03-27 06-PM,454.43,459.03,452,454.9,3159.44,1437798.21,NULL
2018-03-27 05-PM,470.06,472,452,454.43,6842.51,3148566.94,NULL
2018-03-27 04-PM,467.96,472,467.52,470.06,4497.12,2113151.07,NULL
2018-03-27 03-PM,464.06,473,462.43,467.96,9239.5,4328272.52,NULL
2018-03-27 02-PM,462,466.3,459.7,464.06,6145.79,2844491.01,NULL
2018-03-27 01-PM,450,467,449.47,462,8683.86,3979696.87,NULL
