Open,High,Low,Close,Volume USDT
287,298,287,297.35,179523.74
294.72,294.72,287,287,214349.28
288.65,297.03,285.82,294.72,198776.56
299.72,299.72,287.8,288.65,311227.32
302.52,305.85,296.01,299.72,187405.72
301,306.47,300.23,302.52,314193.76
302.28,305.34,299.01,301,213581.96
305.09,306.49,301.01,302.28,367702.7
299.99,308.81,296.27,305.09,317013.13
311.56,312.26,296.12,299.99,461183.52
319.98,322.65,311.01,311.56,252948.66
316.01,320.85,314.88,319.98,131564.2
315.9,319.39,315.9,316.01,152299.51
314.99,317.2,313.74,315.9,101419.6
316.06,317.99,313.24,314.99,150503.75
316.87,317.77,313,316.06,97850.61
319.43,319.44,316.52,316.87,114106.02
318.68,319.5,318.08,319.43,149199.36
317.92,319.34,316.16,318.68,131921.39
318.5,319.17,317,317.92,145102.13
318.53,319.34,317.01,318.5,101175.67
317.87,319.34,317,318.53,119050.32
317.7,319.14,316.12,317.87,58582.57
320.04,320.99,315,317.7,113868.09
324.1,325.65,320.02,320.04,58466.58
325.63,326.58,324.07,324.1,32549.79
326.01,326.98,324.06,325.63,83500.27
326.22,327,324.05,326.01,154932.12
324.38,326.99,323.26,326.22,141839.64
327.54,328.89,322.1,324.38,302816.88
324.98,329,323.36,327.54,209436.85
316.99,324.98,316.36,324.98,282163.9
316.48,317.39,315.86,316.99,91598.65
314.18,318.87,313.52,316.48,165309.33
312.31,314.2,310.63,314.18,132167.32
312.98,313.49,311,312.31,106487.83
314.6,317.2,310,312.98,182643.25
314.8,318,310.5,314.6,184056.24
313.04,314.9,310.83,314.8,114692.14
310.29,314.49,310.12,313.04,141303.16
309.46,312.99,309.46,310.29,141127.68
307,311.65,306.46,309.46,128564.13
309.99,310.7,303.88,307,136335.02
310.16,311.9,308.51,309.99,144982.04
308,312.49,306.82,310.16,163667.76
303.02,308,299.5,308,237995.71
303.91,305,302,303.02,144007.39
306.98,306.98,302.69,303.91,156259.68
309.59,310,303.33,306.98,224155.2
314.13,317.74,302.89,309.59,481579.64
304.56,320,302.5,314.13,476256.92
303.01,317,301,304.56,1135582.97
298.96,304.13,292.5,303.11,460819.06
299.69,299.69,295.55,298.96,77608.63
298.93,299.84,298,299.69,20592.69
298.49,299.79,298.02,299.22,151902.18
297.31,299.22,296.26,298.49,89222.01
297.44,299.39,296.04,297.31,94017.34
298.48,298.99,297.43,297.44,99003.95
297.24,299.35,297.02,298.48,88244.29
297.07,298.9,297.01,297.24,145395.09
296.44,297.3,295.16,297.07,80957.59
297.24,297.29,294.5,296.44,101366.01
297.39,297.42,295.88,297.24,103145.8
295.89,297.44,295.13,297.39,107021.34
294.54,296.49,294.54,295.89,54336.14
293.96,296.38,293.37,294.54,117107.48
294.02,294.02,292.51,293.96,89169.8
291.5,294.5,291.13,294.02,91627.12
291.78,292.66,290.02,291.5,85876.37
291.79,293.55,290.66,291.78,78273.84
291.99,293.83,290.64,291.79,84203.32
290,292,289,291.99,58071.08
289.66,290.91,287.81,290,62967.74
289.29,292.22,289.25,289.66,67145.94
291.01,292.76,289.01,289.29,104788.42
289.36,291.49,288.2,291.01,171149.56
290.22,290.65,287.11,289.36,180187.47
287.8,290.23,287.2,290.22,253104.04
291.05,292.58,287,287.8,307104.92
297.43,297.8,290,291.05,245784.68
302.03,303.52,297.43,297.43,137048.82
299.51,302.9,299.51,302.03,73089.16
300,301,299.18,299.51,57887.05
300,301.75,298.24,300,68516.43
298.75,300,298.01,300,19966.61
298.32,300,297.29,298.75,50520.26
297.15,298.91,296.53,298.32,135848.55
298.32,299.94,297,297.15,115911.36
299.55,299.99,298.01,298.32,89021.61
299.91,302,298.19,299.55,92803.7
299.46,300.99,297.54,299.91,87516.48
296.5,300.85,296.49,299.46,104012.17
297.97,300.54,295.2,296.5,86503.5
298.23,299.48,296.12,297.97,93265.92
299.04,302,298.23,298.23,95139.26
300.09,302.07,298.3,299.04,57312.58
303.01,304.4,300.09,300.09,39816.86
300,304.1,298.28,303.01,42280.73
298.51,301.03,297.91,300,49346.71
300.01,304.95,298.3,298.51,82728.26
301.34,304.3,300,300.01,112503.74
298.51,305.58,297.92,301.34,158958.97
299.05,300.64,297.9,298.51,79021.35
301.06,303.63,299.03,299.05,73813.13
300.98,303.62,299.01,301.06,117263.73
297.94,300.99,296.74,300.98,102374.29
295.42,297.99,295.02,297.94,54251.21
295.3,296.94,295,295.42,93056.69
293.94,296,293.72,295.3,94722.18
293.83,295,292.08,293.94,166927.83
294.86,295.99,293,293.83,62628.97
292.77,294.87,290.11,294.86,97998.25
293.2,295.15,291.14,292.77,122490.68
294.31,295.83,293,293.2,170792.75
294.28,295.85,294.02,294.31,117375.41
295.37,296.44,294.05,294.28,99978.83
295.53,296.84,294.06,295.37,34911.16
296.38,296.39,294,295.53,60797.89
295.78,297.1,293.17,296.38,65060.9
294.63,297.06,293.13,295.78,72490.65
294.17,296.88,294.04,294.63,41902.97
294.73,296.04,294.06,294.17,37536.52
295.63,297.06,294.03,294.73,33994.29
295.53,297.1,294,295.63,43466.39
295.78,296.87,294.5,295.53,46309.56
299.13,299.13,294,295.78,121052.29
297.06,299.13,295.75,299.13,100625.83
296.69,297.46,295.85,297.06,141664.45
297.63,297.93,295.86,296.69,112214.75
297.92,300.16,296.1,297.63,163459.23
297.17,298.49,297.12,297.92,96666.14
297.55,298.25,297.14,297.17,48721.14
297.87,299,297.51,297.55,136359.36
299.15,299.85,297.66,297.87,48661.57
300.15,300.92,298.53,299.15,103125.5
299.43,300.61,298.42,300.15,115482.42
299.14,302.14,298.4,299.43,70948.85
300.45,300.5,297.04,299.14,80570.05
299.16,300.61,298.1,300.45,62289.3
298.13,301.02,298.12,299.16,75544.28
298.04,298.99,298.04,298.13,88220.01
297.61,298.98,296.22,298.04,54008.18
296.99,297.65,296.21,297.61,90846.55
296.61,298.38,296.25,296.99,73931.69
297.9,299,296.52,296.61,97704.14
298.27,300,296.52,297.9,46683.51
298.39,300.08,296.9,298.27,79704.3
296.32,300.1,296.11,298.39,60116.2
299.88,300.7,296.11,296.32,79957.47
300.05,301.1,299.88,299.88,109946.49
299,301.37,298.53,300.05,75990.19
301.89,302.12,298.6,299,109714.16
299.17,303.48,299.15,301.89,47139.25
302.89,302.89,299,299.17,117997.79
299.19,304.99,298,302.89,177251.84
298.26,299.89,298,299.19,92829.84
297.81,299.87,296.85,298.26,79792.77
297.07,300.33,296.55,297.81,39725.35
296.3,300.32,296.3,297.07,65317.3
297.15,298.8,295.38,296.3,59379.88
294.99,298.98,294.18,297.15,182667.89
294.48,296,294.13,294.99,165857.53
293.81,295.95,293.37,294.48,106523.82
297.26,299.91,292.11,293.81,115352.35
304.08,304.09,297.26,297.26,186904.28
301.58,305.99,301.58,304.08,82325.63
305.08,306.79,301.57,301.58,73263.35
301.44,307,301.44,305.08,66701.38
298.94,301.99,297.4,301.44,88639.65
298.94,299,295.51,298.94,47849.1
296.07,299,293.58,298.94,69885.31
296.06,299,296,296.07,119062.54
297.16,298,292.96,296.06,92083.38
296.79,299.24,295.98,297.16,75254.42
297.9,297.94,296.05,296.79,75644.63
296.25,297.91,294.55,297.9,202765.23
294.64,297.88,292.01,296.25,104476.25
290.85,295,288.86,294.64,108136.82
290.15,291.57,288.53,290.85,100559.35
290.8,292,285,290.15,162549.17
290.36,292,290.22,290.8,103396.63
287.68,292.17,287.64,290.36,68615.7
287.85,289.24,287.55,287.68,65721.08
288.5,289.23,283.07,287.85,84431.2
287.52,288.5,285.05,288.5,88329.44
287.98,288.59,285.5,287.52,148186.54
288.95,289.99,286.98,287.98,170709.59
285.9,289.99,285.03,288.95,69510.75
283.12,288.91,282,285.9,92428.55
284.13,285.78,281.24,283.12,108873.61
284.11,288.7,283.91,284.13,130101.35
285.62,287.96,281.5,284.11,59816.64
287.06,289.99,284.93,285.62,38227.17
285.86,289.99,281.66,287.06,82977.83
284.01,286.44,281,285.86,60772.01
283.61,286.44,281.9,284.01,139717.64
284.02,287.43,283.5,283.61,97603.4
288.51,288.52,283.02,284.02,85074.82
281.39,288.8,279,288.51,193094.93
282.02,287.56,278.01,281.39,182270.57
287.5,289.96,280.1,282.02,293294.23
278,289.79,275.4,287.5,438984.69
280.35,281.59,276,278,148161.32
280,281.7,278,280.35,146001.19
281.11,284.34,279.68,280,151183.81
282,286.26,280.1,281.11,91930.66
285.96,286.27,282,282,122606.98
286.42,286.52,283,285.96,74396.74
285.95,287.43,284,286.42,93622.95
288.2,288.28,281.94,285.95,210517.39
287.73,291.75,285.23,288.2,172302.62
285.75,288.82,274.73,287.73,401440.16
287.01,293,285.07,285.75,213495.8
291.24,292.78,286.34,287.01,122249.75
295,295.72,290,291.24,92455.26
297.07,298.54,295,295,122351.17
297.01,298.91,297,297.07,83250.3
298.17,300.79,297,297.01,120683.34
296.14,298.21,295.97,298.17,95553.52
298.34,298.52,295.98,296.14,59274.41
298.99,299,296.26,298.34,65114.72
300.99,301.97,298.31,298.99,114007.9
298.78,302.47,298.78,300.99,202669.32
298.58,299.8,296.97,298.78,118227.02
297.92,299.66,295.99,298.58,200175.39
298,299.9,296.28,297.92,191873.04
301.73,301.99,298,298,224225.06
302.55,304.87,301.37,301.73,163709.11
303.01,304.97,302.28,302.55,114703.54
304.51,304.53,303,303.01,68792.49
303,305,303,304.51,92067.53
301.98,304.79,301.54,303,171566.45
303.14,305.08,301.71,301.98,186479.5
304.92,304.95,303.13,303.14,81723
303.71,305.08,303.01,304.92,44381.32
302.99,304.9,302.63,303.71,98272.43
304.9,305.9,302.61,302.99,104344.36
304.73,307.72,304.38,304.9,70668.18
305.03,308.36,304.38,304.73,268037.37
304.5,305.03,304.03,305.03,38522.95
305.2,306.96,304.01,304.5,111233.27
306.84,306.93,304.71,305.2,119044.12
306.98,306.98,305.26,306.84,12715.15
305.98,307.5,305.26,306.98,56726.86
305.43,307.5,305.26,305.98,96824.92
304.65,306.6,304.38,305.43,87455.07
307.78,308,304.64,304.65,210953.66
307.82,308.99,306.2,307.78,97833.2
307.98,307.99,306.63,307.82,103641.88
306.56,308.36,306.54,307.98,124963.32
308.17,308.99,306.4,306.56,96320.36
308.13,308.4,306.1,308.17,149996.89
307.63,308.54,306.81,308.13,50852.88
309.35,309.75,307.63,307.63,65488.34
309.99,309.99,308.39,309.35,42710.38
309.28,309.99,309.28,309.99,170303.33
308.39,309.62,308.39,309.28,85109.49
308.19,308.91,308.17,308.39,75553.82
307.64,309.04,307.64,308.19,63324.37
307.61,308.26,307.48,307.64,108725.98
307.25,307.64,305.95,307.61,37785.14
307.36,307.58,305.06,307.25,33042.68
305.05,307.87,305,307.36,48624.57
305.76,306.26,305.01,305.05,61083.18
305.03,306.27,305.01,305.76,87945.04
305.26,306.24,305,305.03,105207.59
305.16,306.67,305.06,305.26,52057.13
305.17,306.58,305,305.16,121849.05
306.62,307.97,305.16,305.17,115296.86
306.02,308.27,304.85,306.62,97123.69
307.88,309.95,304.99,306.02,150733.86
308.89,308.89,307,307.88,89621.25
307.62,310,307,308.89,69050.46
310,311.28,307.61,307.62,93279.54
309.17,311.29,309.15,310,177466.24
308.47,309.86,308.01,309.17,170704.5
308.34,309,308.01,308.47,149931.83
307.74,309.9,307.73,308.34,175130.67
307.99,308.78,307.5,307.74,113470.58
308.79,311.39,307.54,307.99,122250.46
308.53,310.1,306.55,308.79,115789.88
306.77,308.53,305.16,308.53,86062.33
308.18,310.1,305,306.77,213830.91
304.85,316,304.5,308.18,205356.25
305,305,302.1,304.85,70950.73
305.02,305.67,305,305,228452.43
301.13,306.77,301.04,305.02,110565.21
302.53,306.72,300.87,301.13,86797.41
305.04,307.63,300.85,302.53,181946.4
307.37,307.77,304.69,305.04,46664.04
304.56,308.12,304.08,307.37,104470.33
305.03,308.12,304.26,304.56,83016.32
308.11,308.11,303.62,305.03,127480.9
306.38,309.4,303.99,308.11,158234.47
305.85,306.99,303.09,306.38,94462.25
307.5,309,304.06,305.85,187549.38
304.59,307.5,303,307.5,147035.12
295.95,308,295.62,304.59,183019.37
296.23,296.23,295.07,295.95,81836.27
298.78,298.78,295.03,296.23,115496.98
296.06,299.49,296.04,298.78,53150.82
295.51,297.08,295.17,296.06,92833.03
294.57,296,294.54,295.51,128196.24
294.07,294.95,293.61,294.57,132748.63
293.5,295.42,292.1,294.07,56579.6
293.96,293.96,292,293.5,132922.78
293.01,294.86,292,293.96,70855.53
292.33,294.87,292.33,293.01,69408.73
291.87,293.16,291.86,292.33,29232.69
291.37,293.17,291.36,291.87,85447.05
291.2,293.22,291.2,291.37,129237.6
292.02,294,291,291.2,92896.99
293.98,294,292.01,292.02,48789.3
292.28,294,292.01,293.98,51658.94
292.02,295.4,292.01,292.28,84949.1
293.04,294.97,292.02,292.02,56245.71
293,295.2,292.12,293.04,50620.45
292.42,295.24,292.03,293,85861.34
294.28,296.7,290.97,292.42,100446.97
291.75,294.5,290.1,294.28,63268.67
292.97,292.97,290.21,291.75,53235.82
293.79,293.96,292.06,292.97,86805.02
293.96,294.1,293.29,293.79,67113.57
293.31,293.98,293.3,293.96,57736.45
294.01,294.08,293.27,293.31,50639.99
293.24,296.1,293.23,294.01,91056.44
293.48,294,293.21,293.24,59997.32
292.9,293.88,292.8,293.48,30578.66
292.82,293.99,292.8,292.9,45645.16
294.36,296.81,292.81,292.82,89950.47
294.71,297,294.36,294.36,50927.22
296.3,296.99,294.39,294.71,81168.92
296.33,296.96,294.71,296.3,97024.58
294.36,296.36,294.32,296.33,144383.07
294.2,294.7,294.2,294.36,56018.31
294.22,294.38,294.19,294.2,107727.24
294.2,294.38,294.19,294.22,88218.14
294.2,294.38,294.19,294.2,81263.53
293.92,294.38,293.91,294.2,57740.93
293.94,294.38,293.91,293.92,51206.35
293.92,294.38,293.91,293.94,89105.33
294.15,294.37,293.9,293.92,72906.66
293.38,294.95,292.7,294.15,52541.49
296.34,296.34,292.03,293.38,62560.5
296.79,297.36,295.41,296.34,91542.21
296,296.79,295.31,296.79,77923.47
296.54,296.99,295.3,296,52543.65
295.25,296.9,295.25,296.54,93962.91
296.39,296.53,295.21,295.25,86291.09
296.11,297.35,296.08,296.39,78482.25
296.21,297.35,296.01,296.11,123939.32
296.25,297.99,296.2,296.21,87181.8
295.5,297.1,295.5,296.25,54125.6
296.96,297,294.81,295.5,82869.09
297.41,297.69,296.3,296.96,46639.36
295.37,298.1,295.01,297.41,43626.9
294.71,296.85,294.5,295.37,57493.4
295.08,296.85,294.71,294.71,112530.49
291.91,295.12,291.81,295.08,76708.17
292.3,294.4,291.8,291.91,92763.37
292.98,293.6,292,292.3,92402.57
293.48,293.59,291.03,292.98,90620.56
294.02,294.99,293.01,293.48,76847.97
294.71,295.96,294.01,294.02,50672.43
295.52,297.41,294.71,294.71,137290.51
296.01,296.5,294.12,295.52,91771.25
294.69,296.01,294.5,296.01,135953.78
296.02,297.32,294.51,294.69,186878.34
298.3,299.2,295.9,296.02,111090.45
296.31,299.76,296.31,298.3,77291.96
296.41,297.41,295.43,296.31,82802.34
295.36,296.41,294,296.41,67261.3
294.56,296.29,294.32,295.36,93723.75
295.05,295.99,294.51,294.56,125120.86
294.91,296.3,294.21,295.05,109746.83
295.66,297.95,294.91,294.91,106762.85
296.5,296.8,295.5,295.66,92439.7
296.98,297.79,295.51,296.5,67394.01
296.96,297,295.05,296.98,77611.69
293.89,296.97,293.88,296.96,30899.53
294.49,295.75,293.85,293.89,104294.4
296.14,298.13,293.96,294.49,132049.87
294.72,296.16,293.95,296.14,81628.5
295.25,296.62,293.92,294.72,83082.1
295.21,298.14,293.92,295.25,87136.85
295.4,298,294.01,295.21,25842.9
293.25,295.4,293.19,295.4,16606.04
293.24,295.23,293.13,293.25,17160.7
291.72,295.21,291.51,293.24,57517.91
292.99,292.99,291.14,291.72,95644.69
291.52,293.95,291.5,292.99,104027.16
292.16,293.95,290.04,291.52,193369.31
291.01,293.17,288.49,292.16,165088.06
289.03,292.99,288.42,291.01,92650.47
298.1,298.24,289.02,289.03,150526.04
297.01,298.12,293.63,298.1,186094.49
297.03,300,295.08,297.01,176329.99
293.05,298.15,293.05,297.03,100082.15
293,295.21,290.04,293.05,131152.93
294.59,294.59,290,293,162425.86
294.9,295.49,292.37,294.59,145530.73
287.49,294.9,284.98,294.9,130385.95
286.59,291.35,281,287.49,244969.18
294.84,295.51,286.3,286.59,143909.82
297.38,297.38,294.83,294.84,94940.2
296.5,297.65,294.83,297.38,122379.73
296.99,298.88,293.99,296.5,89825.16
303.1,303.1,295.08,296.99,124454.01
303.42,306.8,303.08,303.1,179659.38
304.26,306.39,302.5,303.42,178744.69
303.93,304.99,303.13,304.26,106064.57
305.1,307.18,303.22,303.93,181455.02
307.02,307.85,305.01,305.1,123498.84
307.12,308.93,305.02,307.02,203380.37
308.87,309,307.1,307.12,172034.64
307.82,308.87,304.56,308.87,141211.7
308.19,308.88,306,307.82,105645.64
307.97,308.28,307.96,308.19,230949.15
307.65,307.99,306.01,307.97,162668.48
304.77,307.66,303,307.65,139722.14
303.97,304.99,302.07,304.77,171571
305.52,305.52,302,303.97,112590.85
308.23,308.27,303.49,305.52,123979.05
302.02,308.28,302.02,308.23,205853.48
298.44,304.33,298.43,302.02,259205.57
302.97,304.66,298,298.44,143270.24
302.97,310,298.87,302.97,264690.93
281.97,307.49,275.5,302.97,511510.6
281.09,285.58,277.85,281.97,176493.24
282.33,284.45,280.89,281.09,112898.85
284.44,284.44,280,282.33,83251.91
281.27,284.44,280.52,284.44,90479.54
283.39,284.48,280.03,281.27,81906.41
277.84,283.39,277.84,283.39,98405.75
280.01,284.08,277.16,277.84,84182.4
281.69,284.3,279.49,280.01,105612.9
279.48,281.72,275.1,281.69,107223.99
274.04,279.49,274.01,279.48,164484.1
272.26,288.73,272.26,274.04,118230.27
281.68,281.82,272.2,272.26,188487.61
286.9,286.91,280.7,281.68,92870.06
285.57,286.97,284.47,286.9,161383.04
282.03,287.2,282.03,285.57,117371.63
284.71,284.71,280.97,282.03,131927.26
286.11,286.12,283.18,284.71,171504.56
286.96,286.99,286,286.11,96651.09
290.01,290.02,286.41,286.96,147700.99
290.27,291.98,290,290.01,111793.06
290.26,292.97,290.01,290.27,80408.61
292.86,293.67,290.11,290.26,90517.9
293.94,293.99,291.26,292.86,50639.54
291.1,294.6,291.1,293.94,73142.16
293.79,294,290.01,291.1,159803.86
292.8,295.78,292.01,293.79,68187.93
292.66,294.99,292.57,292.8,60389.02
290.03,292.68,290.01,292.66,45016.32
290.56,292.99,290.02,290.03,47815.53
293.04,293.16,290.55,290.56,49107.93
294.01,295.81,293.04,293.04,103078.43
295.69,295.81,293.01,294.01,87209.32
297.53,297.71,292.66,295.69,59478.61
296.18,297.92,292.4,297.53,95802.82
296.52,297.96,293.07,296.18,89708.13
290.38,297,290.01,296.52,106591.86
292.52,294.97,290.13,290.38,81979.17
292.51,294.98,290,292.52,122665.16
292.75,294.49,292.05,292.51,118961.37
294.02,296.98,292.22,292.75,87762.3
295.98,296,293.67,294.02,79941.05
296.2,297.96,293.31,295.98,76873.08
295.41,297.79,293.31,296.2,104699.88
295.86,297.72,295,295.41,173079.79
302.3,302.5,295.85,295.86,170850.63
304.94,306.26,302.23,302.3,74390.52
302,306.99,302,304.94,91779.68
298.96,302,298.95,302,49122.19
298.94,300.65,298.92,298.96,69065.12
300.12,302.25,298.91,298.94,113500.76
296.12,302.25,296,300.12,60509.49
295.02,298.89,295,296.12,53650.04
296.34,299,293.31,295.02,164507.82
298.48,298.49,295.98,296.34,84830.38
296.01,298.99,296,298.48,45307.51
292.8,298,290.02,296.01,107783.84
291.12,292.8,290,292.8,97951.78
294.69,294.99,290.16,291.12,117981.75
294.21,295.68,293.12,294.69,99721.98
294.95,295.82,294.08,294.21,48565.42
295.48,295.84,294.01,294.95,69345.02
295.79,295.99,294.66,295.48,49322.24
295.25,299.48,295,295.79,140767.4
295.64,302.13,295.1,295.25,76897.74
297.95,298.11,295.22,295.64,126852.98
298.18,299.11,297.91,297.95,135158.44
298.5,302.13,297.62,298.18,99063.26
294.34,302.14,294.34,298.5,151641.07
299.95,301.43,294.2,294.34,91673.86
301.46,301.48,295,299.95,138003.26
302,302.07,299,301.46,195438.22
303.33,305.06,302,302,141005.75
304.51,305.34,303.05,303.33,121522.62
303.04,307.14,303.03,304.51,185866.55
303.02,305.03,303.02,303.04,111072.19
303.12,307.42,302.02,303.02,82806.1
305.02,305.02,302,303.12,77589.82
305.12,308.83,305.02,305.02,119437.57
304.35,307.16,304.1,305.12,74297.72
304.04,307.03,303.07,304.35,193711.8
305.55,308,303.34,304.04,132194.35
304.08,311.18,304.08,305.55,290639.4
306.58,307.85,303,304.08,116760.14
304.54,306.88,304.51,306.58,123935.69
303.27,305.69,303.23,304.54,118721.57
303.13,306.87,303.03,303.27,67493.88
304.46,305.43,303,303.13,61205.2
303.12,304.99,302.01,304.46,87668.05
302.37,305.43,302.37,303.12,83987.55
302.23,305.46,302.21,302.37,93983.62
305.49,306.87,302.13,302.23,113516.62
308.29,308.3,305.48,305.49,102087.82
307.91,308.69,307.04,308.29,103642.75
305.49,307.98,305.48,307.91,68561.76
305.49,306.99,305.48,305.49,78629.07
308.37,308.37,305.49,305.49,68950.98
308.66,308.66,307,308.37,97516.35
305.88,311.35,305.88,308.66,113720.72
307.96,311.34,305.79,305.88,128735.04
306.03,308.38,305.8,307.96,83377.3
306.02,308.82,306.02,306.03,94888.84
306.98,308.84,305.78,306.02,104351.39
307.98,311.34,306.5,306.98,123075.29
311.69,311.69,307.11,307.98,119007.13
305.65,311.98,304.8,311.69,129377.83
307.56,313.93,305.65,305.65,108292.09
304.09,310.87,304.08,307.56,141740.07
303.69,306.73,303.31,304.09,88281.94
307.01,307.07,300,303.69,127761.83
307.99,309,306.5,307.01,148264.66
308.98,308.98,306.52,307.99,117286.67
304.45,308.99,304.44,308.98,166650.65
305.01,307.91,304.4,304.45,75652.66
303.49,307.99,302.01,305.01,56618.83
307.61,309.94,301.22,303.49,83888.78
311.85,312.02,307,307.61,71863
311.03,312.06,307.76,311.85,112645.51
311.7,311.93,307.33,311.03,76684.57
313.4,315,311.01,311.7,195764.72
308.77,315,308.12,313.4,108683.29
309.7,312.63,307.99,308.77,85942.38
312.94,313.98,309.67,309.7,132585.97
306.43,313.14,304,312.94,137457.63
305.99,307.5,303.65,306.43,110297.35
303.04,305.99,300.27,305.99,84385.08
303.21,303.31,300.16,303.04,103579.76
303.01,303.31,300.02,303.21,124695.21
304.02,306.54,300.01,303.01,96050.85
306.4,307.5,303.32,304.02,76997.17
293.13,307.08,290.79,306.4,189434.15
292.68,293.28,284.68,293.13,146158
296.02,297.99,289.5,292.68,204862.53
297.25,299,295.61,296.02,113064.72
298.49,299.49,295.2,297.25,189856.56
301.57,301.61,295.97,298.49,266450.13
300.48,302.54,299.81,301.57,121546.3
302.7,302.7,296.01,300.48,196425.3
300.54,312.2,300,302.7,190485.14
311.01,311.02,300.53,300.54,210924.62
310.99,318,308.54,311.01,239411.61
305.51,311.98,305.51,310.99,164633.88
306.03,306.03,301.71,305.51,312585.41
310.19,310.99,306.01,306.03,132296.91
315.8,315.87,308.48,310.19,137864.1
315.19,316.01,312.2,315.8,195162.55
314.87,319.99,312.65,315.19,122999.36
314.98,319.99,314.01,314.87,78138.51
320.3,320.3,314.88,314.98,83778.23
322.88,323,317.01,320.3,168645.94
322.63,323,322.3,322.88,203597.19
320.92,322.64,320.91,322.63,190635.68
319.72,322.39,317.01,320.92,108836.34
322.29,322.44,319.18,319.72,89592.24
322.58,322.6,321.22,322.29,127644.97
323.19,324.02,322.2,322.58,116774.25
323.88,325,322.17,323.19,117535.49
323.35,327.66,320.46,323.88,94772.66
327.41,329.55,321.24,323.35,105963.79
328.98,329.99,327.23,327.41,57032.68
329.93,333.55,328.1,328.98,81120.99
326.73,329.95,325.69,329.93,80994.94
327.99,328.1,325.98,326.73,83190.51
326.91,327.99,324.93,327.99,118335.01
328.32,328.61,326.91,326.91,129877.38
327.02,330.54,327.02,328.32,57742.49
326.71,327.02,326,327.02,110859.2
326.12,329.21,326.01,326.71,60557.71
330.01,333.16,326.1,326.12,123263.27
335.19,336.58,330,330.01,108726.15
335.98,338,334.92,335.19,132418.09
337.98,337.98,332.83,335.98,78779.17
335.99,337.99,332.78,337.98,45158.13
334.31,336,334.03,335.99,62185.54
335.34,336.42,332.78,334.31,114005.41
338.66,338.66,335.11,335.34,131593.23
337.38,339.99,337,338.66,161870.64
338.96,342.47,337.38,337.38,60348.24
343.62,344.43,338.96,338.96,81400.49
345.86,345.87,343.6,343.62,85505.29
343.45,346.92,343.44,345.86,173141.85
340.99,345.67,340.24,343.45,136543.95
343.11,344.06,337.41,340.99,112514.01
339.01,345.8,337.26,343.11,121899.37
343.18,343.19,337.28,339.01,147730.98
339.99,343.59,337.03,343.18,158534.57
344.99,344.99,336.05,339.99,159766.79
350.6,351.99,344.01,344.99,127004.54
344.93,354,339.15,350.6,290359.57
342.86,346.98,342.86,344.93,77364.28
349.48,349.48,342.12,342.86,105011.65
342.24,352.21,342.24,349.48,117728.73
339.48,344,339.15,342.24,120175.1
337.96,339.49,336.01,339.48,145368.95
336.83,337.99,335.12,337.96,59005.94
333.42,337.97,333.02,336.83,89281.99
328.01,335.11,328.01,333.42,57269.88
330.36,333.91,326.97,328.01,81494.55
330.18,333.91,328.32,330.36,108816.36
330.09,330.98,327.27,330.18,95760.24
327.8,330.2,325.16,330.09,131425.36
333.56,333.56,325.15,327.8,104965.45
332,335.27,329.02,333.56,148774.16
325,332,324.82,332,127821.85
323.18,325,320.01,325,115239.59
318.06,323.41,318.06,323.18,214781.94
324.52,326.1,318.01,318.06,188858.38
323.1,325.99,316.17,324.52,246128.04
331.89,331.9,323.02,323.1,209168.36
341.49,341.88,331.6,331.89,244865.55
341.97,341.98,339.71,341.49,87416.88
339.91,341.97,337.03,341.97,109490.22
342,342.02,339.9,339.91,173015.97
338.03,345.04,338.03,342,122259.1
340.53,343.99,337.62,338.03,205270.36
341.67,342.19,340,340.53,105244.42
347.9,347.91,341,341.67,177214.14
342,348,341.52,347.9,107650.08
343.49,345.99,340,342,92215.1
347.94,347.95,343.49,343.49,57706.85
347.88,347.99,346.2,347.94,76551.23
348.06,348.12,344.01,347.88,56945.74
343.83,349.7,343.01,348.06,81684.5
345.42,345.92,343.82,343.83,210095.62
347.69,347.88,345.4,345.42,145501.23
344.04,349.79,344.04,347.69,61964.65
342.43,345.93,342,344.04,124690.84
342.84,343.99,340.32,342.43,129208.03
340.33,343.84,340.31,342.84,144209.22
341.91,344.33,340.17,340.33,53438.55
346.18,347.82,340.11,341.91,177022.79
349.41,349.8,346.18,346.18,66591.38
346.6,349.79,346.6,349.41,123725.04
346.53,348.78,346.18,346.6,148684.95
343.93,349.77,343.91,346.53,84757.4
342.22,347.99,341.51,343.93,97011.15
342.24,345.59,340.11,342.22,185378.44
342.04,345.01,341.14,342.24,123727.24
337.17,345,337,342.04,99396.22
337.35,339.47,335.71,337.17,106414.65
335.57,338,335,337.35,103462.65
337.96,341.48,335.27,335.57,93638.97
338.64,341.99,336.69,337.96,127963.24
340.18,343.98,336.37,338.64,109030.26
340.51,343.99,333.15,340.18,162046.89
341.36,343.99,340.5,340.51,78599.47
345.04,349.98,341.19,341.36,162719.66
346.46,347,341.6,345.04,146373.41
348.99,351.99,346.25,346.46,243124.31
341.5,350,341.5,348.99,129878.54
344.11,347.78,340.87,341.5,252839.3
345.65,347.98,339.8,344.11,201788.52
343.27,353.96,342.12,345.65,344611.06
330.44,345,328.01,343.27,275787.05
324.04,331.39,323.81,330.44,168734.12
328.01,328.08,324,324.04,166069.44
325,330.1,323.82,328.01,194883.89
328,333,325,325,588479.72
330.72,334,324,328,315927.2
315.37,339.5,315.2,330.72,361381.28
